IdFactura,NroDoc,FechaFactura,IdCliente,Total,Estado
4447,00004446,03/06/13 00:00:00,000061,470.7700,ACTIVE
4448,00004447,03/06/13 00:00:00,000038,627.1700,ACTIVE
4449,00004448,03/06/13 00:00:00,000014,352.3600,ACTIVE
4450,00004449,03/06/13 00:00:00,000065,184.8100,ACTIVE
4451,00004450,03/06/13 00:00:00,000018,128.5300,ACTIVE
4452,00004451,03/06/13 00:00:00,000057,233.0000,ACTIVE
4453,00004452,03/06/13 00:00:00,000069,250.8200,ACTIVE
4454,00004453,03/06/13 00:00:00,000042,172.4100,ACTIVE
4455,00004454,03/06/13 00:00:00,000059,282.8500,ACTIVE
4456,00004455,03/07/13 00:00:00,000041,537.9200,ACTIVE
4457,00004456,03/07/13 00:00:00,000020,525.1800,ACTIVE
4458,00004457,03/07/13 00:00:00,000056,514.7600,ACTIVE
4459,00004458,03/07/13 00:00:00,000028,354.9000,ACTIVE
4460,00004459,03/07/13 00:00:00,000024,453.2800,ACTIVE
4461,00004460,03/07/13 00:00:00,000049,166.7600,ACTIVE
4462,00004461,03/07/13 00:00:00,000006,217.2000,ACTIVE
4463,00004462,03/07/13 00:00:00,000016,101.7500,ACTIVE
4464,00004463,03/07/13 00:00:00,000026,355.3200,ACTIVE
4465,00004464,03/07/13 00:00:00,000015,85.3500,ACTIVE
4466,00004465,03/07/13 00:00:00,000052,164.1000,ACTIVE
4467,00004466,03/07/13 00:00:00,000073,208.6000,ACTIVE
4468,00004467,03/07/13 00:00:00,000040,90.6000,ACTIVE
4469,00004468,03/07/13 00:00:00,000054,68.6400,ACTIVE
4470,00004469,03/08/13 00:00:00,000032,680.2100,ACTIVE
4471,00004470,03/08/13 00:00:00,000009,149.5200,ACTIVE
4472,00004471,03/08/13 00:00:00,000046,607.0400,ACTIVE
4473,00004472,03/08/13 00:00:00,000063,247.7200,ACTIVE
4474,00004473,03/08/13 00:00:00,000028,351.7200,ACTIVE
4475,00004474,03/08/13 00:00:00,000036,1096.1200,ACTIVE
4476,00004475,03/08/13 00:00:00,000030,116.2200,ACTIVE
4477,00004476,03/08/13 00:00:00,000066,295.3800,ACTIVE
4478,00004477,03/08/13 00:00:00,000017,215.6700,ACTIVE
4479,00004478,03/08/13 00:00:00,000037,298.2700,ACTIVE
4480,00004479,03/08/13 00:00:00,000043,147.6400,ACTIVE
4481,00004480,03/08/13 00:00:00,000022,34.3200,ACTIVE
4482,00004481,03/10/13 00:00:00,000055,129.5200,ACTIVE
4483,00004482,03/11/13 00:00:00,000029,526.2000,ACTIVE
4484,00004483,03/11/13 00:00:00,000015,495.5400,ACTIVE
4485,00004484,03/11/13 00:00:00,000071,256.6900,ACTIVE
4486,00004485,03/11/13 00:00:00,000027,59.6600,ACTIVE
4487,00004486,03/11/13 00:00:00,000053,38.8000,ACTIVE
4488,00004487,03/11/13 00:00:00,000028,145.1600,ACTIVE
4489,00004488,03/11/13 00:00:00,000073,79.0700,ACTIVE
4490,00004489,03/11/13 00:00:00,000046,62.1500,ACTIVE
4491,00004490,03/11/13 00:00:00,000009,67.6000,ACTIVE
4492,00004491,03/11/13 00:00:00,000004,94.3200,ACTIVE
4493,00004492,03/11/13 00:00:00,000001,32.2500,ACTIVE
4494,00004493,03/11/13 00:00:00,000043,108.0000,ACTIVE
4495,00004494,03/11/13 00:00:00,000003,158.6300,ACTIVE
4496,00004495,03/13/13 00:00:00,000010,852.6200,ACTIVE
4497,00004496,03/13/13 00:00:00,000061,551.8000,ACTIVE
4498,00004497,03/13/13 00:00:00,000059,1210.3200,ACTIVE
4499,00004498,03/13/13 00:00:00,000038,532.1400,ACTIVE
4500,00004499,03/13/13 00:00:00,000057,273.1500,ACTIVE
4501,00004500,03/13/13 00:00:00,000075,180.1500,ACTIVE
4502,00004501,03/13/13 00:00:00,000031,464.6000,ACTIVE
4503,00004502,03/13/13 00:00:00,000018,181.7000,INACTIVE
4504,00004503,03/13/13 00:00:00,000018,121.3500,ACTIVE
4505,00004504,03/13/13 00:00:00,000069,181.7000,ACTIVE
4506,00004505,03/13/13 00:00:00,000042,248.3100,ACTIVE
4507,00004506,03/13/13 00:00:00,000076,69.6000,ACTIVE
4508,00004507,03/13/13 00:00:00,000019,750.0800,ACTIVE
4509,00004508,03/13/13 00:00:00,000062,189.5800,ACTIVE
4510,00004509,03/13/13 00:00:00,000023,162.3500,ACTIVE
4511,00004510,03/13/13 00:00:00,000014,529.2200,ACTIVE
4512,00004511,03/13/13 00:00:00,000024,559.7300,ACTIVE
4513,00004512,03/14/13 00:00:00,000048,292.6700,ACTIVE
4514,00004513,03/14/13 00:00:00,000041,329.1400,ACTIVE
4515,00004514,03/14/13 00:00:00,000020,686.1000,ACTIVE
4516,00004515,03/14/13 00:00:00,000015,272.5700,ACTIVE
4517,00004516,03/14/13 00:00:00,000073,218.8900,ACTIVE
4518,00004517,03/14/13 00:00:00,000056,280.9100,ACTIVE
4519,00004518,03/14/13 00:00:00,000016,152.8600,ACTIVE
4520,00004519,03/14/13 00:00:00,000040,232.3800,ACTIVE
4521,00004520,03/15/13 00:00:00,000032,524.4700,ACTIVE
4522,00004521,03/15/13 00:00:00,000049,477.6800,ACTIVE
4523,00004522,03/15/13 00:00:00,000037,314.3500,ACTIVE
4524,00004523,03/15/13 00:00:00,000009,84.5000,ACTIVE
4525,00004524,03/15/13 00:00:00,000036,1099.1000,ACTIVE
4526,00004525,03/15/13 00:00:00,000030,121.1500,ACTIVE
4527,00004526,03/15/13 00:00:00,000046,258.9400,ACTIVE
4528,00004527,03/15/13 00:00:00,000028,386.9600,ACTIVE
4529,00004528,03/15/13 00:00:00,000017,85.5000,ACTIVE
4530,00004529,03/15/13 00:00:00,000040,232.3800,ACTIVE
4531,00004530,03/15/13 00:00:00,000015,133.3800,ACTIVE
4532,00004531,03/15/13 00:00:00,000066,445.3000,ACTIVE
4533,00004532,03/15/13 00:00:00,000063,303.8000,ACTIVE
4534,00004533,03/16/13 00:00:00,000055,389.7100,ACTIVE
4535,00004534,03/18/13 00:00:00,000044,844.6500,INACTIVE
4536,00004535,03/18/13 00:00:00,000024,602.7600,ACTIVE
4537,00004536,03/18/13 00:00:00,000044,933.3600,ACTIVE
4538,00004537,03/18/13 00:00:00,000053,161.1300,ACTIVE
4539,00004538,03/18/13 00:00:00,000022,219.2000,ACTIVE
4540,00004539,03/18/13 00:00:00,000009,86.5000,ACTIVE
4541,00004540,03/18/13 00:00:00,000026,97.2000,ACTIVE
4542,00004541,03/18/13 00:00:00,000020,534.7100,ACTIVE
4543,00004542,03/18/13 00:00:00,000046,305.6000,ACTIVE
4544,00004543,03/19/13 00:00:00,000028,738.3700,ACTIVE
4545,00004544,03/19/13 00:00:00,000044,275.2600,ACTIVE
4546,00004545,03/20/13 00:00:00,000010,701.5300,ACTIVE
4547,00004546,03/20/13 00:00:00,000059,749.4900,ACTIVE
4548,00004547,03/20/13 00:00:00,000062,367.8800,ACTIVE
4549,00004548,03/20/13 00:00:00,000038,395.6500,ACTIVE
4550,00004549,03/20/13 00:00:00,000014,654.8600,ACTIVE
4551,00004550,03/20/13 00:00:00,000061,665.7500,ACTIVE
4552,00004551,03/20/13 00:00:00,000031,419.0700,ACTIVE
4553,00004552,03/20/13 00:00:00,000069,257.2500,ACTIVE
4554,00004553,03/20/13 00:00:00,000042,244.7500,ACTIVE
4555,00004554,03/20/13 00:00:00,000057,333.2300,ACTIVE
4556,00004555,03/20/13 00:00:00,000045,84.5500,ACTIVE
4557,00004556,03/20/13 00:00:00,000018,289.3500,ACTIVE
4558,00004557,03/20/13 00:00:00,000019,521.2600,ACTIVE
4559,00004558,03/20/13 00:00:00,000076,52.8500,ACTIVE
4560,00004559,03/20/13 00:00:00,000065,255.0800,ACTIVE
4561,00004560,03/20/13 00:00:00,000023,76.2000,ACTIVE
4562,00004561,03/20/13 00:00:00,000008,192.7400,ACTIVE
4563,00004562,03/20/13 00:00:00,000011,226.2500,ACTIVE
4564,00004563,03/20/13 00:00:00,000028,706.9600,ACTIVE
4565,00004564,03/20/13 00:00:00,000024,508.4600,ACTIVE
4566,00004565,03/20/13 00:00:00,000073,167.0000,ACTIVE
4567,00004566,03/20/13 00:00:00,000016,142.8000,ACTIVE
4568,00004567,03/20/13 00:00:00,000053,218.6900,ACTIVE
4569,00004568,03/21/13 00:00:00,000056,259.9500,ACTIVE
4570,00004569,03/21/13 00:00:00,000006,260.3300,ACTIVE
4571,00004570,03/21/13 00:00:00,000052,141.1500,ACTIVE
4572,00004571,03/21/13 00:00:00,000020,283.8200,ACTIVE
4573,00004572,03/21/13 00:00:00,000015,491.6200,ACTIVE
4574,00004573,03/21/13 00:00:00,000041,332.1600,ACTIVE
4575,00004574,03/22/13 00:00:00,000017,431.2700,ACTIVE
4576,00004575,03/22/13 00:00:00,000071,243.8900,ACTIVE
4577,00004576,03/22/13 00:00:00,000046,212.1000,ACTIVE
4578,00004577,03/22/13 00:00:00,000050,97.2000,ACTIVE
4579,00004578,03/22/13 00:00:00,000037,275.3000,ACTIVE
4580,00004579,03/22/13 00:00:00,000049,145.0500,ACTIVE
4581,00004580,03/22/13 00:00:00,000063,358.7600,ACTIVE
4582,00004581,03/22/13 00:00:00,000030,182.5500,ACTIVE
4583,00004582,03/22/13 00:00:00,000066,301.1600,ACTIVE
4584,00004583,03/22/13 00:00:00,000055,572.1300,ACTIVE
4585,00004584,03/22/13 00:00:00,000009,75.1500,ACTIVE
4586,00004585,03/22/13 00:00:00,000028,127.9500,ACTIVE
4587,00004586,03/22/13 00:00:00,000036,1145.5200,ACTIVE
4588,00004587,03/22/13 00:00:00,000073,336.2700,ACTIVE
4589,00004588,03/23/13 00:00:00,000023,532.5200,ACTIVE
4590,00004589,03/23/13 00:00:00,000050,85.1600,ACTIVE
4591,00004590,03/23/13 00:00:00,000024,279.4200,ACTIVE
4592,00004591,03/25/13 00:00:00,000053,126.5400,ACTIVE
4593,00004592,03/25/13 00:00:00,000032,518.6500,ACTIVE
4594,00004593,03/25/13 00:00:00,000004,362.5500,ACTIVE
4595,00004594,03/25/13 00:00:00,000020,393.7800,ACTIVE
4596,00004595,03/25/13 00:00:00,000015,124.1000,ACTIVE
4597,00004596,03/25/13 00:00:00,000017,118.0900,ACTIVE
4598,00004597,03/25/13 00:00:00,000043,177.3500,ACTIVE
4599,00004598,03/25/13 00:00:00,000027,66.9200,ACTIVE
4600,00004599,03/25/13 00:00:00,000009,73.6500,ACTIVE
4601,00004600,03/26/13 00:00:00,000036,246.8000,ACTIVE
4602,00004601,03/26/13 00:00:00,000028,196.0000,ACTIVE
4603,00004602,03/26/13 00:00:00,000026,364.5200,ACTIVE
4604,00004603,03/27/13 00:00:00,000010,962.9100,ACTIVE
4605,00004604,03/27/13 00:00:00,000069,355.2500,ACTIVE
4606,00004605,03/27/13 00:00:00,000041,394.4000,ACTIVE
4607,00004606,03/27/13 00:00:00,000031,627.6600,ACTIVE
4608,00004607,03/27/13 00:00:00,000008,710.8400,ACTIVE
4609,00004608,03/27/13 00:00:00,000019,417.0800,ACTIVE
4610,00004609,03/27/13 00:00:00,000014,463.1000,ACTIVE
4611,00004610,03/27/13 00:00:00,000038,602.8500,ACTIVE
4612,00004611,03/27/13 00:00:00,000042,188.0000,ACTIVE
4613,00004612,03/27/13 00:00:00,000057,261.0000,ACTIVE
4614,00004613,03/27/13 00:00:00,000018,101.3300,ACTIVE
4615,00004614,03/27/13 00:00:00,000061,631.7000,ACTIVE
4616,00004615,03/27/13 00:00:00,000023,131.4200,ACTIVE
4617,00004616,03/27/13 00:00:00,000062,67.4000,ACTIVE
4618,00004617,03/27/13 00:00:00,000059,717.1600,ACTIVE
4619,00004618,03/27/13 00:00:00,000011,197.7200,ACTIVE
4620,00004619,03/27/13 00:00:00,000076,123.6000,ACTIVE
4621,00004620,03/27/13 00:00:00,000054,69.6000,ACTIVE
4622,00004621,03/28/13 00:00:00,000036,1046.8000,ACTIVE
4623,00004622,03/28/13 00:00:00,000028,327.6400,ACTIVE
4624,00004623,03/28/13 00:00:00,000056,313.1700,ACTIVE
4625,00004624,03/28/13 00:00:00,000037,179.9000,ACTIVE
4626,00004625,03/28/13 00:00:00,000020,642.6500,ACTIVE
4627,00004626,03/28/13 00:00:00,000053,184.5000,ACTIVE
4628,00004627,03/28/13 00:00:00,000049,282.2200,ACTIVE
4629,00004628,03/28/13 00:00:00,000046,288.6400,ACTIVE
4630,00004629,03/28/13 00:00:00,000015,262.0500,ACTIVE
4631,00004630,03/28/13 00:00:00,000040,90.6000,ACTIVE
4632,00004631,03/28/13 00:00:00,000024,405.6800,ACTIVE
4633,00004632,03/28/13 00:00:00,000063,149.4000,ACTIVE
4634,00004633,03/28/13 00:00:00,000006,306.8600,ACTIVE
4635,00004634,03/28/13 00:00:00,000032,87.7000,ACTIVE
4636,00004635,03/28/13 00:00:00,000009,87.0500,ACTIVE
4637,00004636,03/28/13 00:00:00,000066,221.8800,ACTIVE
4638,00004637,03/28/13 00:00:00,000073,172.5700,ACTIVE
4639,00004638,03/28/13 00:00:00,000054,81.7200,ACTIVE
4640,00004639,03/28/13 00:00:00,000016,115.2000,ACTIVE
4641,00004640,03/28/13 00:00:00,000030,117.6000,ACTIVE
4642,00004641,03/28/13 00:00:00,000050,82.2300,ACTIVE
4643,00004642,03/28/13 00:00:00,000003,106.9500,ACTIVE
4644,00004643,03/28/13 00:00:00,000001,128.6900,ACTIVE
4645,00004644,03/30/13 00:00:00,000059,329.3500,ACTIVE
4646,00004645,04/01/13 00:00:00,000016,219.6800,ACTIVE
4647,00004646,04/01/13 00:00:00,000046,263.7300,ACTIVE
4648,00004647,04/01/13 00:00:00,000020,27.2000,ACTIVE
4649,00004648,04/01/13 00:00:00,000073,498.3400,ACTIVE
4650,00004649,04/01/13 00:00:00,000043,139.2000,ACTIVE
4651,00004650,04/01/13 00:00:00,000009,85.2500,ACTIVE
4652,00004651,04/01/13 00:00:00,000028,662.2000,ACTIVE
4653,00004652,04/01/13 00:00:00,000029,839.2900,ACTIVE
4654,00004653,04/01/13 00:00:00,000024,284.3000,ACTIVE
4655,00004654,04/01/13 00:00:00,000015,282.0300,ACTIVE
4656,00004655,04/01/13 00:00:00,000044,155.4700,ACTIVE
4657,00004656,04/01/13 00:00:00,000053,145.9400,ACTIVE
4658,00004657,04/01/13 00:00:00,000004,87.6800,ACTIVE
4659,00004658,04/03/13 00:00:00,000008,1345.1200,ACTIVE
4660,00004659,04/03/13 00:00:00,000031,386.2600,ACTIVE
4661,00004660,04/03/13 00:00:00,000010,392.2100,ACTIVE
4662,00004661,04/03/13 00:00:00,000014,497.2000,ACTIVE
4663,00004662,04/03/13 00:00:00,000038,508.6100,ACTIVE
4664,00004663,04/03/13 00:00:00,000065,392.7100,ACTIVE
4665,00004664,04/03/13 00:00:00,000062,344.3700,ACTIVE
4666,00004665,04/03/13 00:00:00,000019,445.2400,ACTIVE
4667,00004666,04/03/13 00:00:00,000059,681.9300,ACTIVE
4668,00004667,04/03/13 00:00:00,000069,168.1500,ACTIVE
4669,00004668,04/03/13 00:00:00,000042,120.7500,ACTIVE
4670,00004669,04/03/13 00:00:00,000018,262.9500,ACTIVE
4671,00004670,04/03/13 00:00:00,000061,407.7000,ACTIVE
4672,00004671,04/03/13 00:00:00,000003,111.1000,ACTIVE
4673,00004672,04/04/13 00:00:00,000032,555.7900,ACTIVE
4674,00004673,04/04/13 00:00:00,000041,251.3000,ACTIVE
4675,00004674,04/04/13 00:00:00,000027,81.3200,ACTIVE
4676,00004675,04/04/13 00:00:00,000009,101.2000,ACTIVE
4677,00004676,04/04/13 00:00:00,000040,166.7400,ACTIVE
4678,00004677,04/04/13 00:00:00,000020,561.8500,ACTIVE
4679,00004678,04/04/13 00:00:00,000015,403.0300,ACTIVE
4680,00004679,04/04/13 00:00:00,000024,441.8000,ACTIVE
4681,00004680,04/04/13 00:00:00,000056,339.9500,ACTIVE
4682,00004681,04/04/13 00:00:00,000049,130.0500,ACTIVE
4683,00004682,04/04/13 00:00:00,000052,149.8000,ACTIVE
4684,00004683,04/04/13 00:00:00,000028,45.0000,ACTIVE
4685,00004684,04/04/13 00:00:00,000001,52.6500,ACTIVE
4686,00004685,04/04/13 00:00:00,000026,38.4000,ACTIVE
4687,00004686,04/05/13 00:00:00,000036,1046.8000,ACTIVE
4688,00004687,04/05/13 00:00:00,000028,941.6000,ACTIVE
4689,00004688,04/05/13 00:00:00,000017,355.1800,ACTIVE
4690,00004689,04/05/13 00:00:00,000022,249.0000,ACTIVE
4691,00004690,04/05/13 00:00:00,000071,313.3900,ACTIVE
4692,00004691,04/05/13 00:00:00,000066,251.1900,ACTIVE
4693,00004692,04/05/13 00:00:00,000030,110.4000,ACTIVE
4694,00004693,04/05/13 00:00:00,000016,72.0000,ACTIVE
4695,00004694,04/05/13 00:00:00,000063,247.2800,ACTIVE
4696,00004695,04/05/13 00:00:00,000073,287.2500,ACTIVE
4697,00004696,04/05/13 00:00:00,000046,282.8000,ACTIVE
4698,00004697,04/05/13 00:00:00,000053,210.4900,ACTIVE
4699,00004698,04/05/13 00:00:00,000001,548.7000,ACTIVE
4700,00004699,04/06/13 00:00:00,000020,117.6000,ACTIVE
4701,00004700,04/06/13 00:00:00,000009,47.9000,ACTIVE
4702,00004701,04/06/13 00:00:00,000023,522.4400,ACTIVE
4703,00004702,04/06/13 00:00:00,000055,294.2600,ACTIVE
4704,00004703,04/06/13 00:00:00,000036,246.8000,ACTIVE
4705,00004704,04/06/13 00:00:00,000015,108.1000,ACTIVE
4706,00004705,04/08/13 00:00:00,000024,487.8500,ACTIVE
4707,00004706,04/08/13 00:00:00,000048,200.1500,ACTIVE
4708,00004707,04/08/13 00:00:00,000027,53.5000,ACTIVE
4709,00004708,04/08/13 00:00:00,000028,43.0000,ACTIVE
4710,00004709,04/08/13 00:00:00,000009,92.6500,ACTIVE
4711,00004710,04/08/13 00:00:00,000043,276.1300,ACTIVE
4712,00004711,04/08/13 00:00:00,000017,48.8000,ACTIVE
4713,00004712,04/08/13 00:00:00,000004,197.4500,ACTIVE
4714,00004713,04/08/13 00:00:00,000073,219.0500,ACTIVE
4715,00004714,04/08/13 00:00:00,000015,630.3900,ACTIVE
4716,00004715,04/08/13 00:00:00,000015,239.7200,ACTIVE
4717,00004716,04/08/13 00:00:00,000026,124.7400,ACTIVE
4718,00004717,04/09/13 00:00:00,000001,103.0200,ACTIVE
4719,00004718,04/09/13 00:00:00,000001,70.7300,ACTIVE
4720,00004719,04/10/13 00:00:00,000062,166.6500,ACTIVE
4721,00004720,04/10/13 00:00:00,000010,765.2800,ACTIVE
4722,00004721,04/10/13 00:00:00,000038,508.8200,ACTIVE
4723,00004722,04/10/13 00:00:00,000014,566.8600,ACTIVE
4724,00004723,04/10/13 00:00:00,000031,347.5000,ACTIVE
4725,00004724,04/10/13 00:00:00,000057,460.7200,ACTIVE
4726,00004725,04/10/13 00:00:00,000042,306.7000,ACTIVE
4727,00004726,04/10/13 00:00:00,000076,73.2000,ACTIVE
4728,00004727,04/10/13 00:00:00,000061,412.8000,ACTIVE
4729,00004728,04/10/13 00:00:00,000065,108.3500,ACTIVE
4730,00004729,04/10/13 00:00:00,000045,108.3000,ACTIVE
4731,00004730,04/10/13 00:00:00,000019,976.9900,ACTIVE
4732,00004731,04/10/13 00:00:00,000018,251.1400,ACTIVE
4733,00004732,04/10/13 00:00:00,000069,148.1400,ACTIVE
4734,00004733,04/10/13 00:00:00,000059,447.8300,ACTIVE
4735,00004734,04/11/13 00:00:00,000020,525.2700,ACTIVE
4736,00004735,04/11/13 00:00:00,000015,612.6000,ACTIVE
4737,00004736,04/11/13 00:00:00,000041,258.3000,ACTIVE
4738,00004737,04/11/13 00:00:00,000055,129.7700,ACTIVE
4739,00004738,04/11/13 00:00:00,000024,248.5500,ACTIVE
4740,00004739,04/12/13 00:00:00,000063,268.8400,ACTIVE
4741,00004740,04/12/13 00:00:00,000073,217.6300,ACTIVE
4742,00004741,04/12/13 00:00:00,000056,208.4800,ACTIVE
4743,00004742,04/12/13 00:00:00,000046,255.3600,ACTIVE
4744,00004743,04/12/13 00:00:00,000050,87.8700,ACTIVE
4745,00004744,04/12/13 00:00:00,000016,145.5100,ACTIVE
4746,00004745,04/12/13 00:00:00,000030,108.9000,ACTIVE
4747,00004746,04/12/13 00:00:00,000009,95.9000,ACTIVE
4748,00004747,04/12/13 00:00:00,000028,309.0100,ACTIVE
4749,00004748,04/12/13 00:00:00,000036,1180.0100,ACTIVE
4750,00004749,04/12/13 00:00:00,000032,246.4400,ACTIVE
4751,00004750,04/12/13 00:00:00,000043,122.2000,ACTIVE
4752,00004751,04/12/13 00:00:00,000066,353.3000,ACTIVE
4753,00004752,04/12/13 00:00:00,000040,89.4000,ACTIVE
4754,00004753,04/12/13 00:00:00,000049,218.1500,ACTIVE
4755,00004754,04/13/13 00:00:00,000046,158.4000,ACTIVE
4756,00004755,04/13/13 00:00:00,000026,194.7800,ACTIVE
4757,00004756,04/13/13 00:00:00,000026,146.4000,ACTIVE
4758,00004757,04/13/13 00:00:00,000055,391.9200,ACTIVE
4759,00004758,04/13/13 00:00:00,000019,310.1700,ACTIVE
4760,00004759,04/15/13 00:00:00,000028,465.9700,ACTIVE
4761,00004760,04/15/13 00:00:00,000009,128.5400,ACTIVE
4762,00004761,04/15/13 00:00:00,000004,78.3000,ACTIVE
4763,00004762,04/15/13 00:00:00,000020,865.3500,ACTIVE
4764,00004763,04/15/13 00:00:00,000015,416.2700,ACTIVE
4765,00004764,04/15/13 00:00:00,000027,103.7100,ACTIVE
4766,00004765,04/15/13 00:00:00,000024,221.6600,ACTIVE
4767,00004766,04/15/13 00:00:00,000006,125.2200,ACTIVE
4768,00004767,04/15/13 00:00:00,000017,92.7100,ACTIVE
4769,00004768,04/15/13 00:00:00,000001,72.5900,ACTIVE
4770,00004769,04/16/13 00:00:00,000026,50.4000,ACTIVE
4771,00004770,04/16/13 00:00:00,000055,130.2900,ACTIVE
4772,00004771,04/16/13 00:00:00,000051,83.7900,ACTIVE
4773,00004772,04/16/13 00:00:00,000017,69.4600,ACTIVE
4774,00004773,04/17/13 00:00:00,000014,588.2600,ACTIVE
4775,00004774,04/17/13 00:00:00,000010,785.4700,ACTIVE
4776,00004775,04/17/13 00:00:00,000062,256.0500,ACTIVE
4777,00004776,04/17/13 00:00:00,000042,237.4700,ACTIVE
4778,00004777,04/17/13 00:00:00,000031,483.9000,ACTIVE
4779,00004778,04/17/13 00:00:00,000038,491.9900,ACTIVE
4780,00004779,04/17/13 00:00:00,000019,587.1600,ACTIVE
4781,00004780,04/17/13 00:00:00,000008,882.7900,ACTIVE
4782,00004781,04/17/13 00:00:00,000018,326.7500,ACTIVE
4783,00004782,04/17/13 00:00:00,000061,701.6000,ACTIVE
4784,00004783,04/17/13 00:00:00,000076,124.7000,ACTIVE
4785,00004784,04/17/13 00:00:00,000069,233.4800,ACTIVE
4786,00004785,04/17/13 00:00:00,000075,107.4000,ACTIVE
4787,00004786,04/17/13 00:00:00,000059,706.6600,ACTIVE
4788,00004787,04/17/13 00:00:00,000011,362.0200,ACTIVE
4789,00004788,04/17/13 00:00:00,000024,344.0500,ACTIVE
4790,00004789,04/17/13 00:00:00,000024,289.1600,ACTIVE
4791,00004790,04/18/13 00:00:00,000052,106.0500,ACTIVE
4792,00004791,04/18/13 00:00:00,000028,237.8400,ACTIVE
4793,00004792,04/18/13 00:00:00,000032,416.5600,ACTIVE
4794,00004793,04/18/13 00:00:00,000048,282.4000,ACTIVE
4795,00004794,04/18/13 00:00:00,000056,317.2700,ACTIVE
4796,00004795,04/18/13 00:00:00,000020,325.8000,ACTIVE
4797,00004796,04/18/13 00:00:00,000049,117.3000,ACTIVE
4798,00004797,04/18/13 00:00:00,000041,214.0100,ACTIVE
4799,00004798,04/18/13 00:00:00,000015,287.0000,ACTIVE
4800,00004799,04/18/13 00:00:00,000073,273.2700,ACTIVE
4801,00004800,04/18/13 00:00:00,000040,169.1400,ACTIVE
4802,00004801,04/19/13 00:00:00,000063,403.4800,ACTIVE
4803,00004802,04/19/13 00:00:00,000009,98.3500,ACTIVE
4804,00004803,04/19/13 00:00:00,000036,1152.3000,ACTIVE
4805,00004804,04/19/13 00:00:00,000030,138.5500,ACTIVE
4806,00004805,04/19/13 00:00:00,000037,390.6500,ACTIVE
4807,00004806,04/19/13 00:00:00,000029,371.5600,ACTIVE
4808,00004807,04/19/13 00:00:00,000041,111.2500,ACTIVE
4809,00004808,04/19/13 00:00:00,000028,176.9600,ACTIVE
4810,00004809,04/19/13 00:00:00,000050,83.7500,ACTIVE
4811,00004810,04/19/13 00:00:00,000066,223.4500,ACTIVE
4812,00004811,04/19/13 00:00:00,000053,215.8000,ACTIVE
4813,00004812,04/19/13 00:00:00,000022,346.9400,ACTIVE
4814,00004813,04/19/13 00:00:00,000003,173.8600,ACTIVE
4815,00004814,04/20/13 00:00:00,000023,228.4900,ACTIVE
4816,00004815,04/20/13 00:00:00,000051,77.5100,ACTIVE
4817,00004816,04/22/13 00:00:00,000029,465.8300,ACTIVE
4818,00004817,04/22/13 00:00:00,000017,165.6500,ACTIVE
4819,00004818,04/22/13 00:00:00,000044,882.6700,ACTIVE
4820,00004819,04/22/13 00:00:00,000046,338.3500,ACTIVE
4821,00004820,04/22/13 00:00:00,000015,400.7300,ACTIVE
4822,00004821,04/22/13 00:00:00,000009,75.2000,ACTIVE
4823,00004822,04/22/13 00:00:00,000036,257.0000,ACTIVE
4824,00004823,04/22/13 00:00:00,000016,155.3000,ACTIVE
4825,00004824,04/22/13 00:00:00,000006,172.0700,ACTIVE
4826,00004825,04/22/13 00:00:00,000073,128.4500,ACTIVE
4827,00004826,04/22/13 00:00:00,000020,477.9300,ACTIVE
4828,00004827,04/22/13 00:00:00,000024,336.4100,ACTIVE
4829,00004828,04/22/13 00:00:00,000028,153.9000,ACTIVE
4830,00004829,04/22/13 00:00:00,000043,122.2000,ACTIVE
4831,00004830,04/23/13 00:00:00,000024,459.0600,ACTIVE
4832,00004831,04/24/13 00:00:00,000061,528.6000,ACTIVE
4833,00004832,04/24/13 00:00:00,000010,700.9700,ACTIVE
4834,00004833,04/24/13 00:00:00,000062,291.3500,ACTIVE
4835,00004834,04/24/13 00:00:00,000069,160.3500,ACTIVE
4836,00004835,04/24/13 00:00:00,000042,283.6500,ACTIVE
4837,00004836,04/24/13 00:00:00,000038,739.4200,ACTIVE
4838,00004837,04/24/13 00:00:00,000019,444.3500,ACTIVE
4839,00004838,04/24/13 00:00:00,000057,291.7000,ACTIVE
4840,00004839,04/24/13 00:00:00,000065,278.8000,ACTIVE
4841,00004840,04/24/13 00:00:00,000018,66.3500,ACTIVE
4842,00004841,04/24/13 00:00:00,000014,163.8000,ACTIVE
4843,00004842,04/24/13 00:00:00,000059,711.2400,ACTIVE
4844,00004843,04/24/13 00:00:00,000045,104.2000,ACTIVE
4845,00004844,04/24/13 00:00:00,000076,73.2000,ACTIVE
4846,00004845,04/25/13 00:00:00,000028,1123.0100,ACTIVE
4847,00004846,04/25/13 00:00:00,000073,402.4500,ACTIVE
4848,00004847,04/25/13 00:00:00,000032,472.0700,ACTIVE
4849,00004848,04/25/13 00:00:00,000004,471.4600,ACTIVE
4850,00004849,04/25/13 00:00:00,000041,304.4700,ACTIVE
4851,00004850,04/25/13 00:00:00,000056,778.5400,ACTIVE
4852,00004851,04/25/13 00:00:00,000052,103.5600,ACTIVE
4853,00004852,04/25/13 00:00:00,000026,186.5000,ACTIVE
4854,00004853,04/25/13 00:00:00,000049,126.7000,ACTIVE
4855,00004854,04/25/13 00:00:00,000071,260.0400,ACTIVE
4856,00004855,04/25/13 00:00:00,000055,169.4700,ACTIVE
